match_id,winner_home_or_away,winner_team_name,home_score,away_score,home_substitutions,away_substitutions,red_cards,matchweek,home_name,home_starters_0,home_starters_1,home_starters_2,home_starters_3,home_starters_4,home_starters_5,home_starters_6,home_starters_7,home_starters_8,home_starters_9,home_starters_10,home_subs_0,home_subs_1,home_subs_2,home_subs_3,home_subs_4,home_subs_5,home_subs_6,home_subs_7,home_subs_8,home_possession,home_shots_on_target,home_shots,home_touches,home_passes,home_tackles,home_clearances,home_corners,home_offsides,home_yellow_cards,home_fouls_conceded,away_name,away_starters_0,away_starters_1,away_starters_2,away_starters_3,away_starters_4,away_starters_5,away_starters_6,away_starters_7,away_starters_8,away_starters_9,away_starters_10,away_subs_0,away_subs_1,away_subs_2,away_subs_3,away_subs_4,away_subs_5,away_subs_6,away_subs_7,away_subs_8,away_possession,away_shots_on_target,away_shots,away_touches,away_passes,away_tackles,away_clearances,away_corners,away_offsides,away_yellow_cards,away_fouls_conceded
75011,away,Chelsea,0,2,3,5,0,11,Aston Villa,Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Ashley Young,Douglas Luiz,John McGinn,Jacob Ramsey,Danny Ings,Ollie Watkins,Leon Bailey,Robin Olsen,Calum Chambers,Jan Bednarek,Morgan Sanson,Emiliano Buendía,Marvelous Nakamba,Philippe Coutinho,Leander Dendoncker,Lamare Bogarde,41.1,7,18,542,353,24,6,7,3,0,12,Chelsea,Kepa Arrizabalaga,Trevoh Chalobah,Thiago Silva,Marc Cucurella,Ben Chilwell,Mateo Kovacic,Ruben Loftus-Cheek,Raheem Sterling,Pierre-Emerick Aubameyang,Mason Mount,Kai Havertz,Édouard Mendy,Kalidou Koulibaly,César Azpilicueta,Jorginho,Christian Pulisic,Denis Zakaria,Conor Gallagher,Carney Chukwuemeka,Armando Broja,58.9,4,8,717,548,9,22,1,1,3,11
75012,home,Brentford,2,0,5,3,0,11,Brentford,David Raya,Rico Henry,Ethan Pinnock,Ben Mee,Kristoffer Ajer,Mathias Jensen,Frank Onyeka,Vitaly Janelt,Yoane Wissa,Ivan Toney,Bryan Mbeumo,Matthew Cox,Zanka,Mads Roerslev,Josh Dasilva,Mikkel Damsgaard,Shandon Baptiste,Sergi Canós,Saman Ghoddos,Keane Lewis-Potter,27.5,3,7,444,235,12,29,2,0,3,12,Brighton and Hove Albion,Robert Sánchez,Adam Webster,Lewis Dunk,Pervis Estupiñán,Joël Veltman,Solly March,Alexis Mac Allister,Leandro Trossard,Moisés Caicedo,Pascal Groß,Danny Welbeck,Jason Steele,Tariq Lamptey,Ed Turns,Adam Lallana,Kaoru Mitoma,Billy Gilmour,Jeremy Sarmiento,Julio Enciso,Deniz Undav,72.5,7,21,798,611,25,9,11,3,1,15
75013,draw,draw,2,2,4,4,0,11,Fulham,Bernd Leno,Tim Ream,Bobby De Cordova-Reid,Issa Diop,Antonee Robinson,Harrison Reed,Neeskens Kebano,Andreas Pereira,Dan James,João Palhinha,Aleksandar Mitrovic,Marek Rodák,Tosin Adarabioyo,Shane Duffy,Kevin Mbabu,Harry Wilson,Tom Cairney,Luke Harris,Willian,Carlos Vinícius,68.9,4,19,773,585,12,8,5,1,2,9,Bournemouth,Neto,Ryan Fredericks,Chris Mepham,Adam Smith,Marcos Senesi,Lewis Cook,Jefferson Lerma,Ryan Christie,Marcus Tavernier,Philip Billing,Dominic Solanke,Mark Travers,Jack Stephens,Jack Stacey,Jordan Zemura,Joe Rothwell,Junior Stanislas,Siriki Dembélé,Kieffer Moore,Jaidon Anthony,31.1,6,10,453,268,14,46,6,0,0,11
75014,away,Arsenal,0,1,4,4,0,11,Leeds United,Illan Meslier,Robin Koch,Liam Cooper,Pascal Struijk,Rasmus Kristensen,Brenden Aaronson,Marc Roca,Jack Harrison,Tyler Adams,Luis Sinisterra,Rodrigo,Kristoffer Klaesson,Luke Ayling,Junior Firpo,Diego Llorente,Crysencio Summerville,Mateusz Klich,Patrick Bamford,Joe Gelhardt,Sam Greenwood,47,4,16,609,428,25,5,6,4,0,10,Arsenal,Aaron Ramsdale,Ben White,Gabriel Magalhães,William Saliba,Takehiro Tomiyasu,Thomas Partey,Martin Ødegaard,Granit Xhaka,Bukayo Saka,Gabriel Jesus,Gabriel Martinelli,Matt Turner,Kieran Tierney,Rob Holding,Cédric Soares,Fábio Vieira,Albert Sambi Lokonga,Eddie Nketiah,Reiss Nelson,Marquinhos,53,4,9,695,500,17,17,3,0,2,11
75015,draw,draw,0,0,4,4,0,11,Leicester City,Danny Ward,James Justin,Wout Faes,Daniel Amartey,Timothy Castagne,Harvey Barnes,Youri Tielemans,James Maddison,Kiernan Dewsbury-Hall,Boubakary Soumaré,Patson Daka,Daniel Iversen,Çaglar Söyüncü,Luke Thomas,Marc Albrighton,Nampalys Mendy,Dennis Praet,Jamie Vardy,Kelechi Iheanacho,Ayoze Pérez,53.1,5,14,758,579,25,12,9,2,2,18,Crystal Palace,Vicente Guaita,Joel Ward,Tyrick Mitchell,Marc Guéhi,Joachim Andersen,Eberechi Eze,Jeffrey Schlupp,Cheick Oumar Doucouré,Jordan Ayew,Wilfried Zaha,Odsonne Édouard,Sam Johnstone,James Tomkins,Luka Milivojevic,Michael Olise,Malcolm Ebiowei,Kofi Balmer,Jairo Riedewald,Jean-Philippe Mateta,John-Kymani Gordon,46.9,1,8,697,514,13,25,2,1,2,13
75016,home,Liverpool,1,0,5,1,0,11,Liverpool,Alisson,Joe Gomez,Virgil van Dijk,James Milner,Andrew Robertson,Fabinho,Thiago,Roberto Firmino,Harvey Elliott,Diogo Jota,Mohamed Salah,Caoimhín Kelleher,Konstantinos Tsimikas,Stefan Bajcetic,Nathaniel Phillips,Trent Alexander-Arnold,Jordan Henderson,Curtis Jones,Fábio Carvalho,Darwin Núñez,36.8,2,13,601,407,23,27,5,3,3,10,Manchester City,Ederson,Rúben Dias,Nathan Aké,Manuel Akanji,João Cancelo,Rodri,Bernardo Silva,Phil Foden,Ilkay Gündogan,Erling Haaland,Kevin De Bruyne,Stefan Ortega,Aymeric Laporte,Rico Lewis,Josh Wilson-Esbrand,Jack Grealish,Sergio Gómez,Cole Palmer,Julián Álvarez,Riyad Mahrez,63.2,6,16,907,702,20,15,6,0,1,7
75017,draw,draw,0,0,1,5,0,11,Manchester United,David de Gea,Lisandro Martínez,Raphaël Varane,Diogo Dalot,Luke Shaw,Bruno Fernandes,Fred,Casemiro,Antony,Jadon Sancho,Cristiano Ronaldo,Tom Heaton,Victor Lindelöf,Tyrell Malacia,Facundo Pellistri,Alejandro Garnacho,Zidane Iqbal,Kobbie Mainoo,Marcus Rashford,Anthony Elanga,63,2,15,676,512,18,9,4,2,3,13,Newcastle United,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Dan Burn,Joelinton,Sean Longstaff,Bruno Guimarães,Callum Wilson,Jacob Murphy,Miguel Almirón,Loris Karius,Jamaal Lascelles,Jamal Lewis,Matt Targett,Jonjo Shelvey,Ryan Fraser,Joe Willock,Elliot Anderson,Chris Wood,37,2,9,476,301,13,19,4,0,1,11
75018,draw,draw,1,1,5,3,0,11,Southampton,Gavin Bazunu,Kyle Walker-Peters,Romain Perraud,Mohammed Salisu,Armel Bella-Kotchap,Ainsley Maitland-Niles,James Ward-Prowse,Mohamed Elyounoussi,Joe Aribo,Adam Armstrong,Che Adams,Alex McCarthy,Lyanco,Duje Caleta-Car,Juan Larios,Stuart Armstrong,Moussa Djenepo,Ibrahima Diallo,Sékou Mara,Samuel Edozie,39.1,8,10,540,323,14,34,4,1,1,7,West Ham United,Lukasz Fabianski,Ben Johnson,Aaron Cresswell,Thilo Kehrer,Vladimír Coufal,Tomás Soucek,Emerson,Declan Rice,Gianluca Scamacca,Lucas Paquetá,Jarrod Bowen,Alphonse Aréola,Darren Randolph,Angelo Ogbonna,Pablo Fornals,Manuel Lanzini,Flynn Downes,Conor Coventry,Michail Antonio,Saïd Benrahma,60.9,4,25,700,488,22,19,14,0,1,3
75019,home,Tottenham Hotspur,2,0,5,3,0,11,Tottenham Hotspur,Hugo Lloris,Eric Dier,Cristian Romero,Ben Davies,Matt Doherty,Pierre-Emile Højbjerg,Ivan Perisic,Rodrigo Bentancur,Son Heung-Min,Richarlison,Harry Kane,Fraser Forster,Davinson Sánchez,Djed Spence,Clément Lenglet,Oliver Skipp,Ryan Sessegnon,Yves Bissouma,Bryan Gil,Lucas Moura,61.5,7,21,734,583,8,6,7,0,1,12,Everton,Jordan Pickford,James Tarkowski,Dwight McNeil,Vitaliy Mykolenko,Séamus Coleman,Conor Coady,Amadou Onana,Alex Iwobi,Idrissa Gueye,Demarai Gray,Neal Maupay,Asmir Begovic,Michael Keane,Rúben Vinagre,Reece Welch,Abdoulaye Doucouré,Tom Davies,James Garner,Dominic Calvert-Lewin,Salomón Rondón,38.5,0,4,518,367,15,25,1,0,4,13
75020,home,Wolverhampton Wanderers,1,0,5,4,0,11,Wolverhampton Wanderers,José Sá,Rayan Aït-Nouri,Jonny,Maximilian Kilman,Toti,Rúben Neves,Daniel Podence,Matheus Nunes,João Moutinho,Adama Traoré,Diego Costa,Matija Sarkic,Yerson Mosquera,Nélson Semedo,Hugo Bueno,Boubacar Traoré,Joseph Hodge,Chem Campbell,Hwang Hee-Chan,Gonçalo Guedes,58,2,9,615,435,17,23,4,2,2,17,Nottingham Forest,Dean Henderson,Steve Cook,Neco Williams,Harry Toffolo,Scott McKenna,Cheikhou Kouyaté,Ryan Yates,Remo Freuler,Morgan Gibbs-White,Brennan Johnson,Emmanuel Dennis,Wayne Hennessey,Giulian Biancone,Joe Worrall,Loïc Badé,Willy Boly,Orel Mangala,Jesse Lingard,Taiwo Awoniyi,Sam Surridge,42,2,10,482,313,16,21,5,1,2,13
75022,away,Southampton,0,1,4,5,0,12,Bournemouth,Neto,Chris Mepham,Adam Smith,Marcos Senesi,Ryan Fredericks,Lewis Cook,Jefferson Lerma,Marcus Tavernier,Dominic Solanke,Ryan Christie,Philip Billing,Mark Travers,Jack Stacey,Jordan Zemura,Joe Rothwell,Junior Stanislas,Siriki Dembélé,Ben Pearson,Kieffer Moore,Jaidon Anthony,53.5,3,15,719,529,13,10,7,2,1,8,Southampton,Gavin Bazunu,Kyle Walker-Peters,Duje Caleta-Car,Romain Perraud,Mohammed Salisu,Ainsley Maitland-Niles,Joe Aribo,James Ward-Prowse,Mohamed Elyounoussi,Adam Armstrong,Che Adams,Alex McCarthy,Lyanco,Juan Larios,Stuart Armstrong,Moussa Djenepo,Ibrahima Diallo,Sékou Mara,Samuel Edozie,Theo Walcott,46.5,3,9,656,464,23,24,3,0,3,13
75023,draw,draw,0,0,4,5,0,12,Brentford,David Raya,Ethan Pinnock,Zanka,Ben Mee,Rico Henry,Mathias Jensen,Frank Onyeka,Vitaly Janelt,Mads Roerslev,Ivan Toney,Bryan Mbeumo,Matthew Cox,Kristoffer Ajer,Josh Dasilva,Yoane Wissa,Mikkel Damsgaard,Shandon Baptiste,Sergi Canós,Saman Ghoddos,Keane Lewis-Potter,33.7,5,8,501,317,19,25,6,2,0,7,Chelsea,Kepa Arrizabalaga,Trevoh Chalobah,Kalidou Koulibaly,César Azpilicueta,Jorginho,Ruben Loftus-Cheek,Mason Mount,Conor Gallagher,Marc Cucurella,Armando Broja,Kai Havertz,Édouard Mendy,Thiago Silva,Mateo Kovacic,Christian Pulisic,Denis Zakaria,Hakim Ziyech,Carney Chukwuemeka,Pierre-Emerick Aubameyang,Raheem Sterling,66.3,5,14,844,656,17,21,2,0,0,7
75024,draw,draw,0,0,2,5,0,12,Brighton and Hove Albion,Robert Sánchez,Adam Webster,Lewis Dunk,Joël Veltman,Solly March,Alexis Mac Allister,Leandro Trossard,Moisés Caicedo,Pascal Groß,Adam Lallana,Danny Welbeck,Jason Steele,Tariq Lamptey,Jan Paul van Hecke,Pervis Estupiñán,Ed Turns,Billy Gilmour,Jeremy Sarmiento,Julio Enciso,Deniz Undav,70.3,7,19,805,623,11,8,9,1,3,10,Nottingham Forest,Dean Henderson,Steve Cook,Neco Williams,Serge Aurier,Scott McKenna,Orel Mangala,Ryan Yates,Remo Freuler,Morgan Gibbs-White,Jesse Lingard,Brennan Johnson,Wayne Hennessey,Giulian Biancone,Joe Worrall,Harry Toffolo,Willy Boly,Cheikhou Kouyaté,Taiwo Awoniyi,Sam Surridge,Emmanuel Dennis,29.7,0,3,435,260,13,24,1,0,1,14
75025,home,Crystal Palace,2,1,3,4,0,12,Crystal Palace,Vicente Guaita,Joel Ward,Tyrick Mitchell,Marc Guéhi,Joachim Andersen,Eberechi Eze,Jeffrey Schlupp,Cheick Oumar Doucouré,Michael Olise,Wilfried Zaha,Odsonne Édouard,Sam Johnstone,Owen Goodman,James Tomkins,Luka Milivojevic,Malcolm Ebiowei,Kofi Balmer,Jairo Riedewald,Jordan Ayew,Jean-Philippe Mateta,51.3,4,14,663,449,23,15,4,0,3,14,Wolverhampton Wanderers,José Sá,Nathan Collins,Nélson Semedo,Maximilian Kilman,Hugo Bueno,Boubacar Traoré,Rúben Neves,Daniel Podence,Matheus Nunes,Adama Traoré,Diego Costa,Matija Sarkic,Yerson Mosquera,Jonny,Connor Ronan,João Moutinho,Joseph Hodge,Chem Campbell,Hwang Hee-Chan,Gonçalo Guedes,48.7,4,10,625,428,29,16,2,4,1,18
75026,home,Fulham,3,0,5,4,1,12,Fulham,Bernd Leno,Tim Ream,Bobby De Cordova-Reid,Issa Diop,Antonee Robinson,Harrison Reed,Neeskens Kebano,Andreas Pereira,Willian,João Palhinha,Aleksandar Mitrovic,Marek Rodák,Tosin Adarabioyo,Shane Duffy,Kevin Mbabu,Harry Wilson,Tom Cairney,Dan James,Luke Harris,Carlos Vinícius,60,8,18,651,482,12,14,9,0,0,11,Aston Villa,Emiliano Martínez,Ezri Konsa,Tyrone Mings,Ashley Young,Jan Bednarek,Douglas Luiz,John McGinn,Ollie Watkins,Leon Bailey,Jacob Ramsey,Danny Ings,Robin Olsen,Matty Cash,Calum Chambers,Morgan Sanson,Emiliano Buendía,Marvelous Nakamba,Philippe Coutinho,Leander Dendoncker,Cameron Archer,40,6,12,479,311,14,12,7,3,2,11
75027,home,Leicester City,2,0,4,5,0,12,Leicester City,Danny Ward,James Justin,Wout Faes,Daniel Amartey,Timothy Castagne,Harvey Barnes,Youri Tielemans,Kiernan Dewsbury-Hall,Dennis Praet,Boubakary Soumaré,Jamie Vardy,Daniel Iversen,Jannik Vestergaard,Luke Thomas,Joe Wormleighton,Nampalys Mendy,Sammy Braybrooke,Kelechi Iheanacho,Ayoze Pérez,Patson Daka,46.8,1,5,663,461,26,19,2,4,2,15,Leeds United,Illan Meslier,Junior Firpo,Robin Koch,Diego Llorente,Rasmus Kristensen,Brenden Aaronson,Marc Roca,Crysencio Summerville,Tyler Adams,Luis Sinisterra,Patrick Bamford,Kristoffer Klaesson,Luke Ayling,Liam Cooper,Jack Harrison,Mateusz Klich,Rodrigo,Wilfried Gnonto,Joe Gelhardt,Sam Greenwood,53.2,2,14,721,518,30,14,9,2,1,11
75028,home,Liverpool,1,0,5,2,0,12,Liverpool,Alisson,Joe Gomez,Virgil van Dijk,Konstantinos Tsimikas,Trent Alexander-Arnold,Thiago,Mohamed Salah,Jordan Henderson,Fábio Carvalho,Roberto Firmino,Darwin Núñez,Caoimhín Kelleher,Andrew Robertson,Nathaniel Phillips,Fabinho,James Milner,Alex Oxlade-Chamberlain,Curtis Jones,Harvey Elliott,Bobby Clark,53.8,7,22,775,600,13,15,8,1,0,9,West Ham United,Lukasz Fabianski,Ben Johnson,Aaron Cresswell,Kurt Zouma,Thilo Kehrer,Pablo Fornals,Flynn Downes,Tomás Soucek,Declan Rice,Gianluca Scamacca,Jarrod Bowen,Alphonse Aréola,Darren Randolph,Vladimír Coufal,Angelo Ogbonna,Emerson,Manuel Lanzini,Conor Coventry,Michail Antonio,Saïd Benrahma,46.2,3,8,682,510,15,18,3,0,0,8
75029,home,Manchester United,2,0,3,5,0,12,Manchester United,David de Gea,Lisandro Martínez,Raphaël Varane,Diogo Dalot,Luke Shaw,Bruno Fernandes,Fred,Casemiro,Antony,Jadon Sancho,Marcus Rashford,Tom Heaton,Victor Lindelöf,Tyrell Malacia,Christian Eriksen,Facundo Pellistri,Scott McTominay,Alejandro Garnacho,Cristiano Ronaldo,Anthony Elanga,51.9,10,28,765,583,17,15,8,4,1,7,Tottenham Hotspur,Hugo Lloris,Eric Dier,Cristian Romero,Ben Davies,Matt Doherty,Pierre-Emile Højbjerg,Ivan Perisic,Rodrigo Bentancur,Yves Bissouma,Son Heung-Min,Harry Kane,Fraser Forster,Davinson Sánchez,Djed Spence,Japhet Tanganga,Clément Lenglet,Oliver Skipp,Ryan Sessegnon,Bryan Gil,Lucas Moura,48.1,2,9,703,528,12,10,3,0,0,7
75030,home,Newcastle United,1,0,4,3,0,12,Newcastle United,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Dan Burn,Joelinton,Sean Longstaff,Bruno Guimarães,Callum Wilson,Jacob Murphy,Miguel Almirón,Loris Karius,Jamaal Lascelles,Jamal Lewis,Matt Targett,Jonjo Shelvey,Ryan Fraser,Joe Willock,Elliot Anderson,Chris Wood,49.8,4,16,576,392,21,9,8,0,2,9,Everton,Jordan Pickford,James Tarkowski,Vitaliy Mykolenko,Séamus Coleman,Conor Coady,Amadou Onana,Alex Iwobi,Idrissa Gueye,Dominic Calvert-Lewin,Anthony Gordon,Demarai Gray,Asmir Begovic,Mason Holgate,Michael Keane,Rúben Vinagre,Dwight McNeil,Abdoulaye Doucouré,Tom Davies,James Garner,Neal Maupay,50.2,0,1,595,412,18,19,2,3,4,12
75031,home,Aston Villa,4,0,5,5,0,13,Aston Villa,Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Ashley Young,Douglas Luiz,Emiliano Buendía,Ollie Watkins,Leon Bailey,Leander Dendoncker,Danny Ings,Robin Olsen,Calum Chambers,Jan Bednarek,John McGinn,Morgan Sanson,Marvelous Nakamba,Philippe Coutinho,Jacob Ramsey,Cameron Archer,45.1,11,19,527,329,20,25,7,0,1,14,Brentford,David Raya,Ethan Pinnock,Zanka,Kristoffer Ajer,Rico Henry,Mathias Jensen,Frank Onyeka,Vitaly Janelt,Mads Roerslev,Ivan Toney,Bryan Mbeumo,Matthew Cox,Ben Mee,Tristan Crama,Josh Dasilva,Yoane Wissa,Mikkel Damsgaard,Shandon Baptiste,Sergi Canós,Saman Ghoddos,54.9,3,12,596,397,20,12,6,1,0,11
75032,draw,draw,1,1,4,4,0,13,Chelsea,Kepa Arrizabalaga,Trevoh Chalobah,Thiago Silva,Marc Cucurella,Jorginho,Ben Chilwell,Ruben Loftus-Cheek,César Azpilicueta,Pierre-Emerick Aubameyang,Raheem Sterling,Mason Mount,Édouard Mendy,Mateo Kovacic,Christian Pulisic,Denis Zakaria,Hakim Ziyech,Conor Gallagher,Kai Havertz,Carney Chukwuemeka,Armando Broja,47.9,2,6,583,414,11,18,6,2,1,8,Manchester United,David de Gea,Lisandro Martínez,Raphaël Varane,Diogo Dalot,Luke Shaw,Bruno Fernandes,Christian Eriksen,Casemiro,Antony,Jadon Sancho,Marcus Rashford,Tom Heaton,Victor Lindelöf,Tyrell Malacia,Fred,Facundo Pellistri,Scott McTominay,Alejandro Garnacho,Zidane Iqbal,Anthony Elanga,52.1,6,13,630,464,18,16,4,3,4,10
75033,home,Everton,3,0,5,3,0,13,Everton,Jordan Pickford,James Tarkowski,Vitaliy Mykolenko,Séamus Coleman,Conor Coady,Amadou Onana,Anthony Gordon,Demarai Gray,Alex Iwobi,Idrissa Gueye,Dominic Calvert-Lewin,Asmir Begovic,Mason Holgate,Michael Keane,Dwight McNeil,Abdoulaye Doucouré,Tom Davies,James Garner,Neal Maupay,Salomón Rondón,45.8,6,9,581,382,26,16,3,1,3,16,Crystal Palace,Vicente Guaita,Joel Ward,Tyrick Mitchell,Marc Guéhi,Joachim Andersen,Luka Milivojevic,Michael Olise,Jordan Ayew,Eberechi Eze,Wilfried Zaha,Odsonne Édouard,Sam Johnstone,James Tomkins,Jeffrey Schlupp,Will Hughes,Malcolm Ebiowei,Kofi Balmer,Jairo Riedewald,Killian Phillips,Jean-Philippe Mateta,54.2,2,9,647,456,20,17,4,2,4,14
75034,away,Fulham,2,3,4,4,0,13,Leeds United,Illan Meslier,Luke Ayling,Robin Koch,Liam Cooper,Pascal Struijk,Brenden Aaronson,Marc Roca,Jack Harrison,Luis Sinisterra,Sam Greenwood,Rodrigo,Joel Robles,Junior Firpo,Diego Llorente,Rasmus Kristensen,Crysencio Summerville,Darko Gyabi,Mateusz Klich,Patrick Bamford,Joe Gelhardt,57.2,5,14,680,488,22,7,3,4,1,12,Fulham,Bernd Leno,Tosin Adarabioyo,Tim Ream,Bobby De Cordova-Reid,Antonee Robinson,Harrison Reed,Harry Wilson,Andreas Pereira,Willian,João Palhinha,Aleksandar Mitrovic,Marek Rodák,Shane Duffy,Kevin Mbabu,Issa Diop,Neeskens Kebano,Tom Cairney,Josh Onomah,Luke Harris,Carlos Vinícius,42.8,5,11,567,355,16,16,6,4,1,8
75035,home,Manchester City,3,1,3,5,0,13,Manchester City,Ederson,Rúben Dias,João Cancelo,Aymeric Laporte,Manuel Akanji,Rodri,Kevin De Bruyne,Bernardo Silva,Erling Haaland,Jack Grealish,Riyad Mahrez,Stefan Ortega,John Stones,Nathan Aké,Rico Lewis,Ilkay Gündogan,Sergio Gómez,Phil Foden,Cole Palmer,Julián Álvarez,48.4,4,10,591,446,14,12,6,0,1,11,Brighton and Hove Albion,Robert Sánchez,Adam Webster,Lewis Dunk,Joël Veltman,Solly March,Alexis Mac Allister,Leandro Trossard,Moisés Caicedo,Pascal Groß,Adam Lallana,Danny Welbeck,Jason Steele,Tariq Lamptey,Levi Colwill,Jan Paul van Hecke,Pervis Estupiñán,Billy Gilmour,Jeremy Sarmiento,Julio Enciso,Deniz Undav,51.6,2,8,623,471,16,11,3,4,3,12
75036,home,Nottingham Forest,1,0,4,3,0,13,Nottingham Forest,Dean Henderson,Steve Cook,Neco Williams,Serge Aurier,Scott McKenna,Cheikhou Kouyaté,Ryan Yates,Remo Freuler,Taiwo Awoniyi,Morgan Gibbs-White,Jesse Lingard,Wayne Hennessey,Giulian Biancone,Joe Worrall,Willy Boly,Renan Lodi,Orel Mangala,Sam Surridge,Brennan Johnson,Emmanuel Dennis,24.8,7,10,425,227,19,38,2,3,2,14,Liverpool,Alisson,Joe Gomez,Virgil van Dijk,James Milner,Andrew Robertson,Fabinho,Curtis Jones,Harvey Elliott,Fábio Carvalho,Roberto Firmino,Mohamed Salah,Adrián,Caoimhín Kelleher,Konstantinos Tsimikas,Stefan Bajcetic,Nathaniel Phillips,Trent Alexander-Arnold,Jordan Henderson,Alex Oxlade-Chamberlain,Bobby Clark,75.2,7,15,895,691,14,7,11,0,1,8
75037,draw,draw,1,1,3,3,0,13,Southampton,Gavin Bazunu,Lyanco,Duje Caleta-Car,Romain Perraud,Mohammed Salisu,James Ward-Prowse,Stuart Armstrong,Mohamed Elyounoussi,Ibrahima Diallo,Joe Aribo,Adam Armstrong,Alex McCarthy,Juan Larios,Moussa Djenepo,Ryan Finnigan,Lewis Payne,Che Adams,Sékou Mara,Samuel Edozie,Theo Walcott,40.7,3,10,533,358,21,17,9,4,2,11,Arsenal,Aaron Ramsdale,Ben White,Gabriel Magalhães,William Saliba,Takehiro Tomiyasu,Thomas Partey,Martin Ødegaard,Granit Xhaka,Bukayo Saka,Gabriel Jesus,Gabriel Martinelli,Matt Turner,Kieran Tierney,Rob Holding,Cédric Soares,Fábio Vieira,Albert Sambi Lokonga,Eddie Nketiah,Reiss Nelson,Marquinhos,59.3,3,12,719,541,16,25,4,3,1,8
75038,away,Newcastle United,1,2,4,3,0,13,Tottenham Hotspur,Hugo Lloris,Davinson Sánchez,Eric Dier,Clément Lenglet,Oliver Skipp,Emerson Royal,Ryan Sessegnon,Rodrigo Bentancur,Yves Bissouma,Son Heung-Min,Harry Kane,Fraser Forster,Matt Doherty,Djed Spence,Japhet Tanganga,Ben Davies,Ivan Perisic,Harvey White,Bryan Gil,Lucas Moura,52.4,5,17,655,457,18,17,6,3,4,12,Newcastle United,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Dan Burn,Joe Willock,Sean Longstaff,Bruno Guimarães,Joelinton,Callum Wilson,Miguel Almirón,Loris Karius,Jamaal Lascelles,Jamal Lewis,Matt Targett,Javier Manquillo,Jonjo Shelvey,Ryan Fraser,Jacob Murphy,Chris Wood,47.6,5,13,621,409,16,16,7,4,2,6
75039,home,West Ham United,2,0,3,4,0,13,West Ham United,Lukasz Fabianski,Ben Johnson,Aaron Cresswell,Kurt Zouma,Thilo Kehrer,Flynn Downes,Jarrod Bowen,Saïd Benrahma,Tomás Soucek,Declan Rice,Gianluca Scamacca,Alphonse Aréola,Darren Randolph,Vladimír Coufal,Angelo Ogbonna,Emerson,Pablo Fornals,Manuel Lanzini,Conor Coventry,Michail Antonio,54.4,4,20,694,497,22,9,5,1,0,9,Bournemouth,Neto,Ryan Fredericks,Chris Mepham,Adam Smith,Marcos Senesi,Lewis Cook,Jefferson Lerma,Ryan Christie,Marcus Tavernier,Philip Billing,Dominic Solanke,Mark Travers,Jack Stephens,Jack Stacey,Jordan Zemura,Joe Rothwell,Junior Stanislas,Ben Pearson,Kieffer Moore,Jaidon Anthony,45.6,3,5,610,432,21,23,0,0,2,11
75040,away,Leicester City,0,4,4,5,0,13,Wolverhampton Wanderers,José Sá,Nathan Collins,Jonny,Maximilian Kilman,Hugo Bueno,Rúben Neves,Daniel Podence,Matheus Nunes,João Moutinho,Adama Traoré,Diego Costa,Matija Sarkic,Rayan Aït-Nouri,Yerson Mosquera,Nélson Semedo,Boubacar Traoré,Joseph Hodge,Chem Campbell,Hwang Hee-Chan,Gonçalo Guedes,60.9,6,21,728,537,11,7,9,3,2,10,Leicester City,Danny Ward,James Justin,Wout Faes,Daniel Amartey,Timothy Castagne,Harvey Barnes,Youri Tielemans,James Maddison,Kiernan Dewsbury-Hall,Boubakary Soumaré,Patson Daka,Daniel Iversen,Çaglar Söyüncü,Luke Thomas,Marc Albrighton,Nampalys Mendy,Dennis Praet,Jamie Vardy,Kelechi Iheanacho,Ayoze Pérez,39.1,4,5,517,347,23,22,2,3,1,12
75041,home,Arsenal,5,0,5,5,0,14,Arsenal,Aaron Ramsdale,Ben White,Gabriel Magalhães,William Saliba,Takehiro Tomiyasu,Thomas Partey,Martin Ødegaard,Granit Xhaka,Bukayo Saka,Gabriel Jesus,Gabriel Martinelli,Karl Hein,Kieran Tierney,Rob Holding,Cédric Soares,Fábio Vieira,Albert Sambi Lokonga,Eddie Nketiah,Reiss Nelson,Marquinhos,69.1,10,24,801,618,14,11,9,1,0,9,Nottingham Forest,Dean Henderson,Steve Cook,Serge Aurier,Scott McKenna,Renan Lodi,Cheikhou Kouyaté,Ryan Yates,Remo Freuler,Taiwo Awoniyi,Morgan Gibbs-White,Jesse Lingard,Wayne Hennessey,Joe Worrall,Neco Williams,Willy Boly,Orel Mangala,Lewis O'Brien,Sam Surridge,Brennan Johnson,Emmanuel Dennis,30.9,2,5,453,275,25,30,4,2,1,8
